ClipID,Boredom,Engagement,Confusion,Frustration,EngagementLevel,Directory,EngagementCounter
1100141013,2,1,0,1,0,110014,0
1100141014,1,2,1,1,0,110014,0
1100141015,2,2,0,0,1,110014,10
1100141016,0,3,0,0,1,110014,20
1100141017,1,2,1,0,1,110014,30
1100141019,3,2,0,1,0,110014,0
1100141020,2,2,2,1,0,110014,0
1100141021,2,2,2,0,0,110014,0
1100141023,0,3,0,0,1,110014,10
1100141027,1,1,0,1,0,110014,0
1100141028,1,2,0,2,0,110014,0
1100141029,2,2,0,0,1,110014,10
1100141030,1,2,1,2,0,110014,0
1100141031,0,2,2,0,1,110014,10
1100141032,1,2,0,1,1,110014,20
1100141033,0,2,2,1,0,110014,0
1100141034,3,2,0,1,0,110014,0
1100141035,1,2,0,2,0,110014,0
1100141036,2,2,1,0,0,110014,0
1100141039,1,3,2,0,1,110014,10
1100141040,2,2,0,1,0,110014,0
1100141042,2,2,0,1,0,110014,0
1100141044,1,2,0,0,1,110014,10
1100141045,0,3,1,2,1,110014,20
1100141046,2,2,0,0,1,110014,30
1100141049,2,2,1,0,0,110014,0
1100141050,2,2,2,1,0,110014,0
1100141052,2,2,0,0,1,110014,10
1100141053,2,2,1,0,0,110014,0
1100141054,0,3,0,0,1,110014,10
1100141055,0,3,0,0,1,110014,20
1100141056,0,2,1,2,0,110014,0
1100141057,2,2,1,1,0,110014,0
1100142002,1,3,0,0,1,110014,10
1100142003,2,2,1,1,0,110014,0
1100142004,2,2,0,1,0,110014,0
1100142007,2,2,0,0,1,110014,10
1100142008,0,2,0,0,1,110014,20
1100142009,1,2,0,1,1,110014,30
1100142010,2,2,0,0,1,110014,40
1100142011,1,3,2,1,0,110014,0
1100142013,3,2,0,0,0,110014,0
1100142014,2,2,0,0,1,110014,10
1100142015,1,2,0,0,1,110014,20
1100142017,1,2,0,0,1,110014,30
1100142018,2,2,1,1,0,110014,0
1100142019,1,2,0,1,1,110014,10
1100142021,2,3,1,0,1,110014,20
1100142022,2,2,0,1,0,110014,0
1100142023,1,2,1,2,0,110014,0
1100142024,0,2,1,0,1,110014,10
1100142027,1,3,0,0,1,110014,20
1100142028,2,2,2,0,0,110014,0
1100142029,0,3,0,0,1,110014,10
1100142030,0,2,0,0,1,110014,20
1100142031,0,2,0,0,1,110014,30
1100142032,0,3,0,0,1,110014,40
1100142033,1,1,0,0,1,110014,50
1100142034,0,3,0,0,1,110014,60
1100142035,0,3,0,0,1,110014,70
1100142038,0,2,0,0,1,110014,80
1100142041,0,3,0,0,1,110014,90
1100142043,2,2,1,0,0,110014,0
1100142044,2,2,0,0,1,110014,10
1100142045,0,2,0,0,1,110014,20
1100142046,0,3,0,0,1,110014,30
1100142048,1,3,0,0,1,110014,40
1100142049,1,2,0,0,1,110014,50
1100142050,2,2,0,0,1,110014,60
1100142051,2,2,1,0,0,110014,0
1100142052,2,2,2,0,0,110014,0
1100142053,0,3,0,0,1,110014,10
1100142056,0,3,0,0,1,110014,20
1100142057,0,3,0,0,1,110014,30
1100142058,0,2,0,0,1,110014,40
1100142059,1,2,0,1,1,110014,50
1100142060,1,2,1,1,0,110014,0
1100151003,1,2,0,0,1,110015,10
1100151004,2,3,0,0,1,110015,20
1100151008,1,3,1,1,1,110015,30
1100151009,1,2,0,1,1,110015,40
1100151010,2,2,0,0,1,110015,50
1100151011,1,1,1,2,0,110015,0
1100151012,0,2,0,2,1,110015,10
1100151013,2,2,0,0,1,110015,20
1100151014,0,3,0,0,1,110015,30
1100151015,0,2,0,0,1,110015,40
1100151016,2,2,1,2,0,110015,0
1100151017,2,2,0,0,1,110015,10
1100151018,1,2,2,0,0,110015,0
1100151019,1,2,0,0,1,110015,10
1100151020,2,2,0,2,0,110015,0
1100151021,0,3,0,0,1,110015,10
1100151022,1,3,1,0,1,110015,20
1100151023,1,2,2,1,0,110015,0
1100151024,1,2,0,1,1,110015,10
1100151028,1,2,1,1,0,110015,0
1100151030,2,2,0,0,1,110015,10
1100151032,0,3,0,0,1,110015,20
1100151033,0,2,0,0,1,110015,30
1100151035,0,3,2,0,1,110015,40
1100151037,2,3,0,0,1,110015,50
1100151038,0,2,0,0,1,110015,60
1100151039,0,2,0,0,1,110015,70
1100151040,1,3,0,0,1,110015,80
1100151042,2,3,0,0,1,110015,90
1100151043,0,2,1,1,1,110015,100
1100151044,2,2,0,0,1,110015,110
1100151047,2,2,0,0,1,110015,120
1100151049,0,3,0,0,1,110015,130
1100151050,2,2,1,0,0,110015,0
1100151051,0,2,2,0,1,110015,10
1100151052,2,3,0,0,1,110015,20
1100151054,1,3,0,0,1,110015,30
1100151055,1,2,0,0,1,110015,40
1100151056,0,3,0,0,1,110015,50
1100151057,1,1,0,0,1,110015,60
1100151058,1,2,0,0,1,110015,70
1100151062,0,2,0,0,1,110015,80
1100152001,2,2,0,0,1,110015,90
1100152004,0,3,0,0,1,110015,100
1100152005,1,2,0,0,1,110015,110
1100152006,0,2,0,0,1,110015,120
1100152008,2,2,0,0,1,110015,130
1100152009,0,2,0,0,1,110015,140
1100152010,1,1,0,0,1,110015,150
1100152013,0,3,0,0,1,110015,160
1100152014,1,2,2,1,0,110015,0
1100152015,0,2,0,0,1,110015,10
1100152017,1,1,0,1,0,110015,0
1100152019,2,3,0,0,1,110015,10
1100152020,0,3,0,0,1,110015,20
1100152022,1,2,2,1,0,110015,0
1100152024,2,2,0,0,1,110015,10
1100152025,0,2,0,0,1,110015,20
1100152026,2,2,0,0,1,110015,30
1100152027,1,3,0,0,1,110015,40
1100152031,2,1,0,0,0,110015,0
1100152032,1,2,0,0,1,110015,10
1100152039,1,3,0,2,1,110015,20
1100152040,1,2,0,0,1,110015,30
1100152041,1,2,1,1,0,110015,0
1100152042,0,2,0,0,1,110015,10
1100152043,2,2,0,1,0,110015,0
1100152048,0,2,0,0,1,110015,10
1100152049,1,2,1,0,1,110015,20
1100152050,1,2,1,1,0,110015,0
1100152051,2,2,3,1,0,110015,0
1100152055,0,1,0,0,1,110015,10
1100152056,0,2,0,0,1,110015,20
1100152061,2,2,0,1,0,110015,0
1100152062,2,2,0,0,1,110015,10
1100152067,2,2,0,0,1,110015,20
1100152069,0,2,0,0,1,110015,30
1100152070,2,0,3,0,0,110015,0
1100161002,0,2,1,0,1,110016,10
1100161004,0,3,0,0,1,110016,20
1100161011,1,3,0,0,1,110016,30
1100161012,0,3,1,0,1,110016,40
1100161013,1,2,0,0,1,110016,50
1100161014,1,2,0,0,1,110016,60
1100161015,0,3,0,0,1,110016,70
1100161016,2,2,0,0,1,110016,80
1100161020,0,3,0,0,1,110016,90
1100161021,0,3,0,0,1,110016,100
1100161022,2,2,0,0,1,110016,110
1100161023,2,2,1,1,0,110016,0
1100161028,2,2,0,0,1,110016,10
1100161029,2,2,0,0,1,110016,20
1100161032,2,2,2,2,0,110016,0
1100161035,0,2,0,0,1,110016,10
1100161036,2,2,0,0,1,110016,20
1100161038,2,2,3,2,0,110016,0
1100161039,0,3,0,0,1,110016,10
1100161041,1,3,0,0,1,110016,20
1100161043,1,3,1,0,1,110016,30
1100161044,0,2,2,0,1,110016,40
1100161045,2,2,3,1,0,110016,0
1100161046,1,2,0,0,1,110016,10
1100161048,2,2,0,0,1,110016,20
1100161050,2,3,0,0,1,110016,30
1100161053,0,1,0,0,1,110016,40
1100162005,2,1,2,1,0,110016,0
1100162007,1,2,0,0,1,110016,10
1100162011,1,2,0,0,1,110016,20
1100162016,3,1,0,0,0,110016,0
1100171001,1,2,1,0,1,110017,10
1100171002,0,2,0,0,1,110017,20
1100171004,1,0,0,0,0,110017,0
1100171005,0,2,0,0,1,110017,10
1100171007,0,2,0,0,1,110017,20
1100171008,3,0,0,0,0,110017,0
1100171009,2,2,1,0,0,110017,0
1100171010,1,2,1,0,1,110017,10
1100171011,1,3,0,0,1,110017,20
1100171012,0,2,0,0,1,110017,30
1100171013,1,2,0,0,1,110017,40
1100171015,0,2,0,0,1,110017,50
1100171016,2,2,1,0,0,110017,0
1100171017,1,2,0,0,1,110017,10
1100171019,2,2,1,1,0,110017,0
1100171021,2,3,2,0,0,110017,0
1100171022,0,2,1,1,1,110017,10
1100171023,1,2,0,0,1,110017,20
1100171031,2,2,2,3,0,110017,0
1100171035,2,2,2,1,0,110017,0
1100171036,2,2,0,0,1,110017,10
1100171038,0,3,1,0,1,110017,20
1100171039,1,3,0,0,1,110017,30
1100171040,1,3,1,1,1,110017,40
1100171041,2,2,2,0,0,110017,0
1100171043,0,2,2,0,1,110017,10
1100171045,1,2,0,0,1,110017,20
1100171049,0,2,1,0,1,110017,30
1100171055,1,2,0,0,1,110017,40
1100171056,1,3,1,0,1,110017,50
1100171057,0,2,0,0,1,110017,60
1100171059,1,1,0,0,1,110017,70
1100171061,1,3,1,0,1,110017,80
1100171063,0,3,0,0,1,110017,90
1100171064,0,3,0,0,1,110017,100
1100171065,0,2,0,0,1,110017,110
1100171067,2,2,0,0,1,110017,120
1100171069,0,3,1,1,1,110017,130
1100171070,0,2,0,0,1,110017,140
1100171071,2,3,1,0,1,110017,150
1100171072,0,2,0,0,1,110017,160
1100171073,0,3,0,0,1,110017,170
1100171074,0,2,0,0,1,110017,180
1100171075,2,2,0,0,1,110017,190
1100171076,1,2,1,1,0,110017,0
1100171077,0,3,0,0,1,110017,10
1100171078,0,3,2,1,1,110017,20
1100171080,1,2,0,0,1,110017,30
1100171083,1,2,0,0,1,110017,40
1100172003,0,2,0,0,1,110017,50
1100172004,0,2,1,1,1,110017,60
1100172007,2,2,1,0,0,110017,0
1100172012,2,1,0,0,0,110017,0
1100172013,0,2,0,0,1,110017,10
1100172014,2,2,0,0,1,110017,20
1100172015,0,2,1,1,1,110017,30
1100172016,0,2,1,1,1,110017,40
1100172017,1,1,0,0,1,110017,50
1100172018,0,3,2,1,1,110017,60
1100172020,0,2,0,0,1,110017,70
1100172021,1,2,0,0,1,110017,80
1100172022,1,2,0,0,1,110017,90
1100172026,2,2,0,0,1,110017,100
1100172028,0,2,0,0,1,110017,110
1100172030,0,3,0,0,1,110017,120
1100172032,1,2,0,0,1,110017,130
1100172033,2,1,0,0,0,110017,0
1100172034,2,1,1,1,0,110017,0
1100172035,0,3,0,0,1,110017,10
1100172037,0,2,0,0,1,110017,20
1100172039,0,2,0,0,1,110017,30
1100172042,2,2,0,0,1,110017,40
1100172043,2,1,0,0,0,110017,0
1100172047,2,3,1,0,1,110017,10
1100172050,0,2,0,0,1,110017,20
1100172058,2,1,0,2,0,110017,0
1100172063,1,3,1,1,1,110017,10
1100172066,1,2,1,0,1,110017,20
1100411010,2,2,0,0,1,110041,10
1100411011,1,3,0,0,1,110041,20
1100411012,1,2,0,0,1,110041,30
1100411013,0,3,0,0,1,110041,40
1100411015,0,3,0,0,1,110041,50
1100411016,0,3,0,0,1,110041,60
1100411018,0,2,0,0,1,110041,70
1100411020,0,2,0,0,1,110041,80
1100411023,0,3,0,0,1,110041,90
1100411036,1,2,0,1,1,110041,100
1100411041,2,3,0,3,0,110041,0
1100411045,0,3,0,0,1,110041,10
1100411047,2,2,1,0,0,110041,0
1100411048,2,2,0,0,1,110041,10
1100411049,1,2,0,0,1,110041,20
1100411050,1,3,1,1,1,110041,30
1100411051,0,3,0,2,1,110041,40
1100411053,2,3,0,2,0,110041,0
1100411054,1,2,0,0,1,110041,10
1100411055,1,2,0,1,1,110041,20
1100411057,1,2,2,0,0,110041,0
1100412001,0,3,1,0,1,110041,10
1100412003,3,2,2,0,0,110041,0
1100412010,3,2,0,0,0,110041,0
1100412018,3,0,0,0,0,110041,0
1100412033,3,1,0,0,0,110041,0
1100412038,2,2,0,0,1,110041,10
1100412039,3,1,1,2,0,110041,0
1100412040,2,2,0,1,0,110041,0
1110031003,2,2,3,1,0,111003,0
1110031007,0,3,2,2,0,111003,0
1110031010,2,1,1,2,0,111003,0
1110031011,2,2,0,2,0,111003,0
1110031012,1,3,2,1,0,111003,0
1110031014,2,2,1,1,0,111003,0
1110031019,0,2,1,0,1,111003,10
1110031020,3,2,0,1,0,111003,0
1110031021,3,2,2,0,0,111003,0
1110031025,3,0,2,2,0,111003,0
1110031027,2,1,2,0,0,111003,0
1110031031,2,3,0,3,0,111003,0
1110031033,2,1,2,3,0,111003,0
1110031037,1,3,0,2,1,111003,10
1110031038,3,0,1,2,0,111003,0
1110031039,2,2,1,0,0,111003,0
1110031040,0,3,0,0,1,111003,10
1110031042,2,2,0,2,0,111003,0
1110031048,0,2,1,0,1,111003,10
1110031049,2,2,0,2,0,111003,0
1110031050,1,3,1,0,1,111003,10
1110031056,1,1,2,2,0,111003,0
1110031061,1,2,0,1,1,111003,10
1110031062,1,2,0,2,0,111003,0
1110031063,2,0,3,2,0,111003,0
1110031064,0,2,0,0,1,111003,10
1110031065,0,3,0,0,1,111003,20
1110032002,2,3,1,2,0,111003,0
1110032004,1,2,3,1,0,111003,0
1110032006,1,3,2,3,0,111003,0
1110032008,0,2,1,2,0,111003,0
1110032010,0,2,0,1,1,111003,10
1110032014,1,1,2,2,0,111003,0
1110032015,0,3,1,0,1,111003,10
1110032018,2,3,2,1,0,111003,0
1110032019,1,2,1,0,1,111003,10
1110032020,1,2,0,0,1,111003,20
1110032021,0,2,1,2,0,111003,0
1110032022,0,2,0,1,1,111003,10
1110032023,1,2,1,0,1,111003,20
1110032024,0,3,1,0,1,111003,30
1110032025,2,2,2,0,0,111003,0
1110032027,1,1,2,2,0,111003,0
1110032029,0,3,0,1,1,111003,10
1110032031,3,2,1,3,0,111003,0
1110032032,0,3,0,0,1,111003,10
1110032033,0,3,0,0,1,111003,20
1110032034,2,2,1,3,0,111003,0
1110032036,2,3,2,0,0,111003,0
1110032037,1,2,2,3,0,111003,0
1110032042,2,2,2,3,0,111003,0
1110032043,0,1,2,3,0,111003,0
1110032045,2,2,3,3,0,111003,0
1110032047,3,2,3,3,0,111003,0
1110032048,2,2,1,0,0,111003,0
1110032049,2,2,2,2,0,111003,0
1110032050,0,3,1,2,1,111003,10
1110032051,2,2,2,2,0,111003,0
1110032052,3,3,2,2,0,111003,0
1110032053,2,2,2,2,0,111003,0
1110032055,0,2,3,1,0,111003,0
1110032056,1,2,3,1,0,111003,0
1110032058,0,3,0,0,1,111003,10
1110032059,0,2,2,0,1,111003,20
1110032060,1,3,0,1,1,111003,30
1110032061,2,2,1,2,0,111003,0
1110032062,2,2,2,0,0,111003,0
1110032063,0,2,2,3,0,111003,0
1813740111,0,3,0,0,1,181374,10
1813740112,1,2,1,0,1,181374,20
1813740115,1,3,1,0,1,181374,30
1813740116,1,3,1,0,1,181374,40
1813740118,0,2,0,0,1,181374,50
1813740119,1,2,0,0,1,181374,60
1813740122,1,2,1,1,0,181374,0
1813740123,1,3,0,0,1,181374,10
1813740124,0,2,0,0,1,181374,20
1813740126,0,3,0,0,1,181374,30
1813740127,1,3,1,0,1,181374,40
1813740128,1,3,1,1,1,181374,50
1813740131,1,2,0,0,1,181374,60
1813740133,1,3,1,0,1,181374,70
1813740135,1,2,1,0,1,181374,80
1813740137,2,2,0,0,1,181374,90
1813740138,2,0,1,0,0,181374,0
1813740143,1,2,1,3,0,181374,0
1813740144,1,2,2,0,0,181374,0
1813740149,1,3,0,0,1,181374,10
181374015,1,2,0,0,1,181374,20
1813740150,1,2,1,0,1,181374,30
1813740153,1,2,1,0,1,181374,40
1813740155,1,2,1,0,1,181374,50
1813740157,1,2,1,1,0,181374,0
1813740159,1,2,0,1,1,181374,10
181374016,1,3,0,0,1,181374,20
1813740162,1,3,0,0,1,181374,30
1813740164,1,3,0,0,1,181374,40
1813740165,1,3,1,1,1,181374,50
1813740167,1,3,1,0,1,181374,60
1813740168,1,3,0,0,1,181374,70
1813740169,1,2,1,0,1,181374,80
181374017,1,2,1,0,1,181374,90
1813740171,1,2,1,0,1,181374,100
1813740172,1,3,1,0,1,181374,110
1813740173,1,2,0,1,1,181374,120
1813740174,0,3,0,0,1,181374,130
1813740176,1,2,1,1,0,181374,0
1813740178,1,2,1,0,1,181374,10
1813740179,0,2,1,1,1,181374,20
1813740180,1,2,1,1,0,181374,0
1813740181,1,3,0,0,1,181374,10
1813740182,0,3,0,0,1,181374,20
1813740183,1,2,0,0,1,181374,30
1813740184,3,1,0,1,0,181374,0
1813740185,1,1,1,1,0,181374,0
181374019,0,3,0,0,1,181374,10
1813740210,0,3,0,0,1,181374,20
1813740211,1,3,1,1,1,181374,30
1813740212,1,2,1,0,1,181374,40
1813740213,1,2,1,0,1,181374,50
1813740214,1,3,1,0,1,181374,60
1813740218,0,3,1,0,1,181374,70
1813740219,1,3,1,0,1,181374,80
1813740220,0,3,0,0,1,181374,90
1813740221,1,3,1,0,1,181374,100
1813740224,1,2,1,0,1,181374,110
1813740225,0,2,0,0,1,181374,120
1813740226,0,3,1,0,1,181374,130
1813740227,1,2,0,0,1,181374,140
1813740229,1,2,2,0,0,181374,0
181374023,1,2,1,0,1,181374,10
1813740231,1,3,1,0,1,181374,20
1813740232,1,2,1,1,0,181374,0
1813740233,1,2,1,0,1,181374,10
1813740234,0,3,0,0,1,181374,20
1813740235,1,2,1,1,0,181374,0
1813740236,1,3,0,0,1,181374,10
1813740237,0,3,0,0,1,181374,20
1813740238,0,3,0,0,1,181374,30
181374024,1,3,1,0,1,181374,40
1813740240,1,3,0,0,1,181374,50
1813740241,0,3,0,0,1,181374,60
1813740242,0,3,0,0,1,181374,70
1813740243,0,3,0,0,1,181374,80
1813740245,0,3,0,0,1,181374,90
1813740249,0,3,0,0,1,181374,100
181374025,0,3,0,0,1,181374,110
1813740250,1,2,1,0,1,181374,120
1813740251,0,3,0,0,1,181374,130
1813740252,0,3,0,0,1,181374,140
1813740253,2,2,1,0,0,181374,0
1813740255,0,3,0,0,1,181374,10
1813740256,0,3,0,0,1,181374,20
1813740257,1,3,1,1,1,181374,30
1813740258,0,3,0,0,1,181374,40
1813740259,0,3,0,0,1,181374,50
181374026,1,2,1,1,0,181374,0
1813740260,1,2,0,0,1,181374,10
1813740261,0,3,0,0,1,181374,20
1813740262,0,3,0,0,1,181374,30
1813740263,1,3,1,0,1,181374,40
1813740264,1,3,0,0,1,181374,50
1813740265,2,3,1,1,0,181374,0
1813740266,1,3,0,0,1,181374,10
1813740267,0,2,0,0,1,181374,20
1813740268,1,3,1,0,1,181374,30
1813740269,1,2,0,0,1,181374,40
181374027,1,2,1,0,1,181374,50
1813740270,1,3,1,1,1,181374,60
1813740271,0,2,1,0,1,181374,70
1813740272,1,3,0,0,1,181374,80
1813740273,0,3,0,0,1,181374,90
1813740274,0,3,0,0,1,181374,100
1813740275,0,2,0,0,1,181374,110
1813740276,0,3,0,0,1,181374,120
1813740277,1,3,0,0,1,181374,130
1813740278,1,2,1,1,0,181374,0
1813740279,0,3,0,0,1,181374,10
181374028,0,3,0,0,1,181374,20
181374029,0,3,0,0,1,181374,30
2000481035,1,2,0,0,1,200048,10
2000481036,0,3,0,0,1,200048,20
2000481037,0,3,1,0,1,200048,30
2000481038,0,3,0,0,1,200048,40
2000481039,1,2,0,2,0,200048,0
2000481040,1,2,1,2,0,200048,0
2000481041,0,2,0,0,1,200048,10
2000481043,0,2,0,0,1,200048,20
2000481048,3,2,0,0,0,200048,0
2000482008,1,2,0,0,1,200048,10
2000482009,2,3,0,0,1,200048,20
2000482012,0,2,0,0,1,200048,30
2000482018,1,2,1,1,0,200048,0
2000482021,2,2,0,0,1,200048,10
2000482034,0,2,0,0,1,200048,20
2000482037,1,2,0,0,1,200048,30
2000482038,2,2,0,0,1,200048,40
2000482039,0,3,0,0,1,200048,50
2000482041,0,3,0,0,1,200048,60
2000482042,0,2,0,1,1,200048,70
2000482043,0,3,0,0,1,200048,80
2000482044,0,2,0,0,1,200048,90
2000482049,1,2,0,0,1,200048,100
2000482050,2,2,0,0,1,200048,110
2000482052,1,2,0,2,0,200048,0
2000482059,1,3,2,1,0,200048,0
2000482065,0,2,0,0,1,200048,10
2000482066,0,3,0,0,1,200048,20
2000482067,0,3,0,0,1,200048,30
2000482068,0,3,1,0,1,200048,40
2000482070,1,2,0,0,1,200048,50
2000491062,0,2,0,0,1,200049,10
2000491064,0,2,0,0,1,200049,20
2000491065,0,2,1,1,1,200049,30
2000491066,0,3,0,0,1,200049,40
2000491067,1,2,0,1,1,200049,50
2000491068,0,2,0,0,1,200049,60
2000491070,1,2,0,0,1,200049,70
2000491072,0,3,0,0,1,200049,80
2000491074,0,2,0,0,1,200049,90
2000491075,0,2,0,0,1,200049,100
2000491076,1,2,0,0,1,200049,110
2000491077,1,1,0,0,1,200049,120
2000491078,1,2,1,1,0,200049,0
2000491079,0,3,0,0,1,200049,10
2000501001,2,3,0,1,1,200050,10
2000501002,2,2,1,0,0,200050,0
2000501003,1,2,0,1,1,200050,10
2000501004,0,3,0,0,1,200050,20
2000501006,2,1,0,0,0,200050,0
2000501009,0,3,0,0,1,200050,10
2000501010,0,3,2,1,1,200050,20
2000501011,1,3,0,0,1,200050,30
2000501012,0,2,2,1,0,200050,0
2000501014,2,2,2,0,0,200050,0
2000501015,2,3,0,1,1,200050,10
2000501016,2,3,0,1,1,200050,20
2000501018,0,2,0,0,1,200050,30
2000501019,2,3,0,0,1,200050,40
2000501020,0,3,0,0,1,200050,50
2000501021,0,3,0,0,1,200050,60
2000501023,1,3,1,0,1,200050,70
2000501027,3,2,2,0,0,200050,0
2000501028,3,2,1,0,0,200050,0
2000501030,3,1,1,0,0,200050,0
2000501031,2,2,0,0,1,200050,10
2000501032,0,3,0,0,1,200050,20
2000501033,0,3,0,0,1,200050,30
2000501035,2,2,2,0,0,200050,0
2000501036,0,3,0,0,1,200050,10
2000501037,0,3,0,0,1,200050,20
2000501038,0,3,0,0,1,200050,30
2000501039,0,3,0,0,1,200050,40
2000501040,0,3,1,0,1,200050,50
2000501041,0,3,0,0,1,200050,60
2000501042,1,2,2,2,0,200050,0
2000501043,1,2,1,0,1,200050,10
2000501044,1,3,1,0,1,200050,20
2000501045,0,2,0,0,1,200050,30
2000501046,1,2,2,0,0,200050,0
2000501049,0,3,0,0,1,200050,10
2000501050,2,2,0,0,1,200050,20
2000501051,2,2,0,0,1,200050,30
2000501052,2,3,1,0,1,200050,40
2000501053,2,2,0,0,1,200050,50
2000501054,1,3,0,0,1,200050,60
2000501056,1,2,0,0,1,200050,70
2000501057,2,2,0,0,1,200050,80
2000501060,1,3,1,0,1,200050,90
2000501061,2,2,0,0,1,200050,100
2000501062,1,2,1,1,0,200050,0
2000501063,2,3,1,1,0,200050,0
2000501065,1,3,0,0,1,200050,10
2000501066,0,3,0,0,1,200050,20
2000501067,1,2,1,0,1,200050,30
2000501071,0,3,0,0,1,200050,40
2000501074,0,2,0,1,1,200050,50
2000501075,0,3,0,0,1,200050,60
2000501076,0,3,0,0,1,200050,70
2000501078,0,3,0,0,1,200050,80
2000502002,1,2,0,0,1,200050,90
2000502005,2,2,0,0,1,200050,100
2000502006,3,2,0,0,0,200050,0
2000502007,0,2,0,0,1,200050,10
2000502009,2,2,1,2,0,200050,0
2000502010,2,3,0,1,1,200050,10
2000502012,1,2,0,0,1,200050,20
2000502013,0,3,0,0,1,200050,30
2000502014,1,3,0,0,1,200050,40
2000502015,0,2,0,0,1,200050,50
2000502019,3,2,0,0,0,200050,0
2000502020,1,2,1,0,1,200050,10
2000502023,3,2,0,0,0,200050,0
2000502025,1,3,0,0,1,200050,10
2000502033,2,2,2,2,0,200050,0
2000502036,2,2,0,0,1,200050,10
2000502037,1,2,0,1,1,200050,20
2000502039,1,2,1,0,1,200050,30
2000502040,1,3,0,0,1,200050,40
2000502041,0,2,0,0,1,200050,50
2000502043,2,2,0,0,1,200050,60
2000502044,1,3,0,0,1,200050,70
2000502045,0,3,0,0,1,200050,80
2000502047,2,3,0,0,1,200050,90
2000502048,2,3,1,0,1,200050,100
2000502049,2,2,0,0,1,200050,110
2000502050,2,2,0,0,1,200050,120
2000502051,0,2,0,0,1,200050,130
2000502053,0,1,0,0,1,200050,140
2000502054,0,3,1,0,1,200050,150
2000502055,1,3,0,0,1,200050,160
2000502056,2,2,0,0,1,200050,170
2000502057,0,3,1,1,1,200050,180
2000502058,2,2,0,0,1,200050,190
2000502059,2,2,1,1,0,200050,0
2000502061,2,2,0,0,1,200050,10
2000502062,2,2,2,2,0,200050,0
2000502063,2,2,0,0,1,200050,10
2000502065,2,1,0,0,0,200050,0
2000502066,1,2,0,0,1,200050,10
2000502067,0,2,0,0,1,200050,20
2000502069,2,2,1,1,0,200050,0
2000502070,1,2,0,0,1,200050,10
2000502072,2,2,1,2,0,200050,0
2000502073,1,2,0,0,1,200050,10
2000502075,2,2,0,0,1,200050,20
2000502076,1,2,0,0,1,200050,30
2000502077,1,2,0,1,1,200050,40
2000502078,0,2,0,0,1,200050,50
2000502081,2,1,0,0,0,200050,0
2000502084,1,2,0,0,1,200050,10
2000502087,2,2,0,0,1,200050,20
2000502088,1,2,0,0,1,200050,30
2000502090,2,2,3,0,0,200050,0
2000541001,1,2,0,0,1,200054,10
2000541002,2,2,0,0,1,200054,20
2000541003,0,2,0,0,1,200054,30
2000541006,0,2,0,0,1,200054,40
2000541007,1,3,0,0,1,200054,50
2000541010,2,3,0,0,1,200054,60
2000541011,2,2,1,0,0,200054,0
2000541014,0,3,0,0,1,200054,10
2000541015,0,2,0,0,1,200054,20
2000541016,1,2,0,0,1,200054,30
2000541018,2,2,0,0,1,200054,40
2000541019,0,3,1,1,1,200054,50
2000541020,0,3,0,0,1,200054,60
2000541021,0,3,1,1,1,200054,70
2000541022,2,3,0,0,1,200054,80
2000541023,0,2,0,0,1,200054,90
2000541024,0,3,0,0,1,200054,100
2000541025,0,3,0,0,1,200054,110
2000541027,1,2,1,0,1,200054,120
2000541028,0,3,0,0,1,200054,130
2000541029,2,2,1,0,0,200054,0
2000541030,0,3,0,0,1,200054,10
2000541031,0,3,0,0,1,200054,20
2000541032,0,3,1,0,1,200054,30
2000541034,1,2,1,0,1,200054,40
2000541035,2,2,1,1,0,200054,0
2000541038,2,2,0,0,1,200054,10
2000541039,0,2,0,0,1,200054,20
2000541040,0,2,0,0,1,200054,30
2000541041,0,2,1,0,1,200054,40
2000541043,0,3,0,0,1,200054,50
2000541044,0,3,0,0,1,200054,60
2000541045,1,2,0,0,1,200054,70
2000541046,2,2,0,0,1,200054,80
2000541049,0,2,0,0,1,200054,90
2000541050,1,3,0,0,1,200054,100
2000541051,0,2,0,0,1,200054,110
2000541052,0,2,0,0,1,200054,120
2000541053,1,2,0,0,1,200054,130
2000541054,2,2,0,0,1,200054,140
2000541055,0,3,2,1,1,200054,150
2000541056,0,3,2,0,1,200054,160
2000541057,1,2,1,0,1,200054,170
2000541059,2,3,1,1,0,200054,0
2000541062,0,3,0,0,1,200054,10
2000541064,1,2,1,0,1,200054,20
2000541066,2,2,1,0,0,200054,0
2000541067,0,2,2,0,1,200054,10
2000541068,0,2,0,0,1,200054,20
2000541069,1,2,0,0,1,200054,30
2000541070,2,2,0,0,1,200054,40
2000541071,1,2,0,1,1,200054,50
2000541072,0,3,0,0,1,200054,60
2000541073,2,3,0,1,1,200054,70
2000541074,0,3,0,0,1,200054,80
2000541075,0,2,0,1,1,200054,90
2000541076,0,3,0,0,1,200054,100
2000541077,0,2,0,0,1,200054,110
2000541079,0,2,0,0,1,200054,120
2000541080,0,3,2,0,1,200054,130
2000541081,1,3,0,1,1,200054,140
2000542001,2,2,1,1,0,200054,0
2000542002,2,2,0,0,1,200054,10
2000542007,0,2,0,0,1,200054,20
2000542008,0,2,0,0,1,200054,30
2000542009,1,2,0,0,1,200054,40
2000542010,0,2,0,0,1,200054,50
2000542013,0,3,0,0,1,200054,60
2000542015,0,3,0,0,1,200054,70
2000542016,0,2,0,0,1,200054,80
2000542021,2,2,0,1,0,200054,0
