ClipID,Boredom,Engagement,Confusion,Frustration,EngagementLevel,Directory,GenerativeTimer,Blinking,Smiling,Head Movement,PredictedEngagementLevel,DynamicCounter
2000541007,1,3,0,0,1,200054,50,0,0,0,1,50
2000541010,2,3,0,0,1,200054,60,1,1,0,1,60
2000541011,2,2,1,0,0,200054,70,0,0,0,1,0
2000541014,0,3,0,0,1,200054,80,0,0,0,1,10
2000541015,0,2,0,0,1,200054,90,2,0,0,1,20
2000541016,1,2,0,0,1,200054,100,0,0,0,1,30
2000541018,2,2,0,0,1,200054,110,0,0,2,1,40
2000541019,0,3,1,1,1,200054,120,1,1,0,1,50
2000541020,0,3,0,0,1,200054,130,0,0,0,1,60
2000541021,0,3,1,1,1,200054,140,0,0,0,1,70
2000541022,2,3,0,0,1,200054,150,0,0,0,1,80
2000541023,0,2,0,0,1,200054,160,0,0,0,1,90
2000541024,0,3,0,0,1,200054,170,0,2,0,1,100
2000541025,0,3,0,0,1,200054,180,2,1,0,1,110
2000541027,1,2,1,0,1,200054,190,0,0,0,1,120
2000541028,0,3,0,0,1,200054,200,0,0,0,1,130
2000541029,2,2,1,0,0,200054,210,1,0,0,1,0
2000541030,0,3,0,0,1,200054,220,1,1,0,1,10
2000541031,0,3,0,0,1,200054,230,0,1,0,1,20
2000541032,0,3,1,0,1,200054,240,0,0,0,1,30
2000541034,1,2,1,0,1,200054,250,0,0,0,1,40
2000541035,2,2,1,1,0,200054,260,0,0,0,1,0
2000541038,2,2,0,0,1,200054,270,2,0,0,1,10
2000541039,0,2,0,0,1,200054,280,0,0,0,1,20
2000541040,0,2,0,0,1,200054,290,1,0,0,1,30
2000541041,0,2,1,0,1,200054,300,1,1,0,1,40
2000541043,0,3,0,0,1,200054,310,0,0,0,1,50
2000541044,0,3,0,0,1,200054,320,0,0,0,1,60
2000541045,1,2,0,0,1,200054,330,0,0,0,1,70
2000541046,2,2,0,0,1,200054,340,1,1,0,1,80
2000541049,0,2,0,0,1,200054,350,1,0,0,1,90
2000541050,1,3,0,0,1,200054,360,0,0,0,1,100
2000541051,0,2,0,0,1,200054,370,1,2,0,1,110
2000541052,0,2,0,0,1,200054,380,0,0,0,1,120
2000541053,1,2,0,0,1,200054,390,1,1,0,1,130
2000541054,2,2,0,0,1,200054,400,1,2,1,1,140
2000541055,0,3,2,1,1,200054,410,0,1,0,1,150
2000541056,0,3,2,0,1,200054,420,0,0,0,1,160
2000541057,1,2,1,0,1,200054,430,0,0,0,1,170
2000541059,2,3,1,1,0,200054,440,5,5,0,1,0
2000541062,0,3,0,0,1,200054,450,0,0,0,1,10
2000541064,1,2,1,0,1,200054,460,2,0,0,1,20
2000541066,2,2,1,0,0,200054,470,0,0,0,1,0
2000541067,0,2,2,0,1,200054,480,0,0,0,1,10
2000541068,0,2,0,0,1,200054,490,2,0,0,1,20
2000541069,1,2,0,0,1,200054,500,0,0,0,1,30
2000541070,2,2,0,0,1,200054,510,1,1,0,1,40
2000541071,1,2,0,1,1,200054,520,0,0,0,1,50
2000541072,0,3,0,0,1,200054,530,0,0,0,1,60
2000541073,2,3,0,1,1,200054,540,1,0,0,1,70
2000541074,0,3,0,0,1,200054,550,0,0,0,1,80
2000541075,0,2,0,1,1,200054,560,1,0,0,1,90
2000541076,0,3,0,0,1,200054,570,0,0,0,1,100
2000541077,0,2,0,0,1,200054,580,0,0,0,1,110
2000541079,0,2,0,0,1,200054,590,0,0,0,1,120
2000541080,0,3,2,0,1,200054,600,0,0,0,1,130
2000541081,1,3,0,1,1,200054,610,2,0,3,1,140
2000542001,2,2,1,1,0,200054,620,1,1,5,0,0
2000542002,2,2,0,0,1,200054,630,3,2,5,1,10
2000542007,0,2,0,0,1,200054,640,1,1,0,1,20
2000542008,0,2,0,0,1,200054,650,1,1,0,1,30
2000542009,1,2,0,0,1,200054,660,0,0,0,1,40
2000542010,0,2,0,0,1,200054,670,0,0,0,1,50
2000542013,0,3,0,0,1,200054,680,4,3,0,1,60
2000542015,0,3,0,0,1,200054,690,0,0,0,1,70
2000542016,0,2,0,0,1,200054,700,0,0,0,1,80
2000542021,2,2,0,1,0,200054,710,1,1,0,1,0
2000542022,1,2,0,1,1,200054,720,2,1,0,1,10
2000542025,0,3,2,0,1,200054,730,2,2,0,1,20
2000542026,0,3,0,0,1,200054,740,0,0,0,1,30
2000542027,0,3,0,0,1,200054,750,3,2,0,1,40
2000542029,2,3,0,0,1,200054,760,1,1,0,1,50
2000542030,0,3,0,0,1,200054,770,0,0,0,1,60
2000542032,0,2,1,0,1,200054,780,4,0,0,1,70
2000542033,0,3,0,0,1,200054,790,0,0,0,1,80
2000542034,2,2,2,2,0,200054,800,2,1,0,1,0
2000542035,1,3,0,0,1,200054,810,0,0,0,1,10
2000542036,0,2,1,1,1,200054,820,0,0,0,1,20
2000542042,0,3,0,0,1,200054,830,1,1,0,1,30
2000542049,0,2,0,0,1,200054,840,0,0,0,1,40
2000542050,0,3,0,0,1,200054,850,2,1,0,1,50
2000542051,1,2,0,0,1,200054,860,5,5,0,1,60
2000542052,0,3,0,0,1,200054,870,1,0,0,1,70
2000542054,1,2,0,0,1,200054,880,1,1,0,1,80
2000542056,1,2,1,0,1,200054,890,1,2,0,1,90
2026140111,1,3,1,0,1,202614,10,2,0,0,1,10
2026140113,0,3,1,0,1,202614,20,0,0,0,1,20
2026140116,0,3,0,0,1,202614,30,5,0,0,1,30
2026140117,0,3,0,0,1,202614,40,0,0,0,1,40
2026140118,1,2,0,2,0,202614,50,2,1,0,1,0
2026140119,0,3,0,0,1,202614,60,1,0,0,1,10
2026140120,1,3,2,0,1,202614,70,1,2,0,1,20
2026140122,0,3,0,0,1,202614,80,1,0,0,1,30
2026140124,0,2,0,0,1,202614,90,3,4,3,1,40
2026140125,2,3,0,0,1,202614,100,2,5,2,1,50
2026140126,1,2,0,1,1,202614,110,1,0,0,1,60
2026140128,1,2,2,0,0,202614,120,0,3,0,1,0
2026140129,1,3,1,0,1,202614,130,1,1,0,1,10
2026140130,1,3,1,0,1,202614,140,2,0,2,1,20
2026140131,0,3,1,0,1,202614,150,1,2,2,1,30
2026140133,1,3,0,0,1,202614,160,0,2,0,1,40
2026140134,0,3,0,0,1,202614,170,0,0,0,1,50
2026140135,1,2,1,1,0,202614,180,3,6,0,0,0
2026140138,1,3,0,0,1,202614,190,1,7,0,1,10
2026140141,1,3,0,0,1,202614,200,1,0,0,1,20
2026140145,0,2,1,1,1,202614,210,3,3,3,1,30
2026140147,1,3,1,0,1,202614,220,0,0,0,1,40
2026140149,1,2,2,1,0,202614,230,1,3,1,1,0
202614015,0,3,1,1,1,202614,240,3,4,1,1,10
2026140151,1,3,0,0,1,202614,250,0,0,0,1,20
2026140154,0,2,0,0,1,202614,260,4,5,3,1,30
2026140158,1,3,1,0,1,202614,270,1,3,0,1,40
2026140159,1,3,0,0,1,202614,280,0,0,0,1,50
202614016,1,3,1,1,1,202614,290,4,0,0,1,60
2026140160,1,2,0,0,1,202614,300,3,0,0,1,70
2026140161,0,3,1,0,1,202614,310,0,0,0,1,80
2026140165,0,3,0,0,1,202614,320,0,0,0,1,90
2026140169,1,3,0,0,1,202614,330,0,0,0,1,100
202614017,1,3,1,1,1,202614,340,0,0,0,1,110
2026140170,0,2,1,1,1,202614,350,0,2,1,1,120
2026140172,1,2,1,1,0,202614,360,0,0,5,0,0
202614018,0,3,0,0,1,202614,370,1,0,0,1,10
202614019,3,2,0,0,0,202614,380,2,0,0,1,0
202614020,1,3,2,0,1,202614,390,0,0,2,1,10
202614021,1,3,1,0,1,202614,400,0,1,1,1,20
2026140210,1,2,0,0,1,202614,410,0,0,0,1,30
2026140212,1,3,0,0,1,202614,420,4,2,0,1,40
2026140213,1,2,0,0,1,202614,430,2,1,1,1,50
2026140220,3,2,1,1,0,202614,440,4,1,0,1,0
2026140221,1,3,1,0,1,202614,450,5,3,4,1,10
2026140223,1,3,1,0,1,202614,460,0,0,0,1,20
2026140224,0,3,0,0,1,202614,470,0,1,0,1,30
2026140225,0,2,1,0,1,202614,480,2,1,3,1,40
202614023,1,3,1,1,1,202614,490,0,2,3,1,50
2026140230,2,2,1,2,0,202614,500,1,0,5,0,0
2026140233,0,2,1,0,1,202614,510,1,0,0,1,10
2026140236,0,3,0,0,1,202614,520,0,0,0,1,20
2026140237,1,2,2,0,0,202614,530,0,0,2,1,0
2026140239,0,2,1,0,1,202614,540,2,2,1,1,10
2026140241,1,3,1,1,1,202614,550,0,0,0,1,20
2026140243,3,3,0,0,1,202614,560,1,3,0,1,30
2026140246,0,3,0,0,1,202614,570,0,0,1,1,40
2026140247,1,3,0,0,1,202614,580,0,0,3,1,50
2026140249,0,3,0,0,1,202614,590,0,0,0,1,60
202614025,1,3,0,1,1,202614,600,1,1,2,1,70
2026140250,1,3,1,1,1,202614,610,2,4,0,1,80
2026140253,1,2,2,0,0,202614,620,0,0,0,1,0
2026140254,3,2,0,0,0,202614,630,2,1,0,1,0
2026140255,1,2,0,1,1,202614,640,0,0,0,1,10
2026140257,0,1,0,0,1,202614,650,0,0,0,1,20
2026140259,1,3,2,0,1,202614,660,0,1,0,1,30
2026140260,1,3,1,0,1,202614,670,0,0,0,1,40
2026140263,1,2,1,1,0,202614,680,2,5,0,1,0
2026140264,2,1,1,1,0,202614,690,0,5,0,1,0
2026140272,0,3,1,0,1,202614,700,0,1,0,1,10
2026140273,1,1,1,1,0,202614,710,0,0,0,1,0
2026140275,1,3,1,0,1,202614,720,0,0,0,1,10
2026140276,0,3,0,0,1,202614,730,0,0,0,1,20
2026140277,1,3,1,0,1,202614,740,0,1,0,1,30
2026140279,0,3,0,0,1,202614,750,0,0,0,1,40
2026140281,0,3,0,0,1,202614,760,1,5,0,1,50
202614029,2,2,1,0,0,202614,770,0,0,0,1,0
205601011,0,3,0,0,1,205601,10,3,1,0,1,10
2056010112,0,2,0,0,1,205601,20,4,3,0,1,20
2056010113,1,2,0,0,1,205601,30,3,4,0,1,30
2056010114,3,2,3,1,0,205601,40,9,3,0,1,0
2056010116,1,2,1,0,1,205601,50,8,5,0,1,10
2056010118,1,2,0,1,1,205601,60,5,3,0,1,20
2056010119,1,2,1,0,1,205601,70,12,5,0,1,30
205601012,0,2,2,1,0,205601,80,3,3,0,1,0
2056010120,0,3,0,0,1,205601,90,2,1,0,1,10
2056010122,0,3,0,0,1,205601,100,5,0,0,1,20
2056010123,0,3,0,0,1,205601,110,8,2,0,1,30
2056010124,0,3,1,0,1,205601,120,10,7,0,1,40
2056010126,1,2,0,0,1,205601,130,3,3,0,1,50
2056010130,1,2,0,1,1,205601,140,0,0,0,1,60
2056010133,0,3,0,0,1,205601,150,4,1,0,1,70
2056010134,1,0,1,0,0,205601,160,5,2,0,1,0
2056010136,1,2,1,0,1,205601,170,6,7,0,1,10
2056010137,2,2,0,0,1,205601,180,3,1,0,1,20
2056010139,0,3,1,1,1,205601,190,3,0,0,1,30
2056010141,0,3,0,0,1,205601,200,10,2,0,1,40
2056010142,0,2,1,1,1,205601,210,9,6,0,1,50
2056010148,1,2,1,1,0,205601,220,7,0,0,0,0
2056010149,1,2,1,0,1,205601,230,6,2,0,1,10
2056010153,0,3,0,1,1,205601,240,6,5,0,1,20
2056010155,1,3,2,0,1,205601,250,5,0,0,1,30
2056010156,1,2,1,0,1,205601,260,4,6,0,1,40
2056010157,0,2,1,1,1,205601,270,11,3,0,1,50
205601016,0,3,0,0,1,205601,280,3,1,0,1,60
2056010160,1,3,1,0,1,205601,290,2,0,0,1,70
2056010162,1,2,1,0,1,205601,300,5,3,0,1,80
2056010164,1,2,1,1,0,205601,310,7,4,0,1,0
2056010165,1,2,1,1,0,205601,320,4,1,0,1,0
2056010167,1,3,1,1,1,205601,330,5,1,0,1,10
205601017,1,3,1,0,1,205601,340,4,1,0,1,20
205601018,1,2,1,1,0,205601,350,8,4,0,1,0
2056010210,0,2,1,0,1,205601,360,7,5,0,1,10
2056010212,2,3,2,0,0,205601,370,1,0,0,1,0
2056010213,1,2,2,0,0,205601,380,2,1,0,1,0
2056010214,1,3,1,0,1,205601,390,0,0,0,1,10
2056010215,1,2,2,1,0,205601,400,0,0,0,1,0
2056010218,1,3,2,0,1,205601,410,0,0,0,1,10
2056010219,1,2,1,0,1,205601,420,0,0,0,1,20
2056010222,3,2,2,2,0,205601,430,3,0,0,1,0
2056010224,1,1,2,1,0,205601,440,1,0,0,1,0
2056010225,1,3,0,0,1,205601,450,2,10,0,1,10
2056010226,1,3,0,1,1,205601,460,5,12,1,1,20
2056010228,1,3,1,0,1,205601,470,0,0,0,1,30
2056010229,0,3,1,1,1,205601,480,3,1,0,1,40
2056010230,3,3,2,1,0,205601,490,2,1,0,1,0
2056010232,0,3,1,1,1,205601,500,0,0,0,1,10
2056010233,0,3,0,0,1,205601,510,1,6,0,1,20
2056010234,1,2,2,3,0,205601,520,2,2,0,1,0
2056010235,0,3,1,0,1,205601,530,5,5,0,1,10
2056010236,1,2,1,1,0,205601,540,0,0,0,1,0
2056010238,0,3,2,0,1,205601,550,3,1,0,1,10
2056010239,0,3,2,0,1,205601,560,0,0,0,1,20
205601024,1,2,1,0,1,205601,570,2,2,0,1,30
2056010240,1,2,1,1,0,205601,580,1,1,0,1,0
2056010241,0,2,0,0,1,205601,590,0,0,0,1,10
2056010242,2,2,1,2,0,205601,600,4,3,0,1,0
2056010244,1,2,0,0,1,205601,610,1,0,0,1,10
2056010245,1,2,1,0,1,205601,620,2,5,0,1,20
2056010247,1,3,1,0,1,205601,630,1,0,0,1,30
2056010249,1,3,2,0,1,205601,640,0,2,0,1,40
205601025,0,3,1,1,1,205601,650,1,0,0,1,50
2056010250,1,2,2,1,0,205601,660,0,0,0,1,0
2056010252,1,2,3,0,0,205601,670,0,0,0,1,0
2056010253,1,3,0,0,1,205601,680,0,0,0,1,10
2056010254,1,3,0,1,1,205601,690,1,0,0,1,20
2056010255,1,3,1,0,1,205601,700,4,4,0,1,30
2056010258,1,2,2,0,0,205601,710,0,1,0,1,0
2056010260,1,3,2,1,0,205601,720,1,0,0,1,0
2056010261,0,2,2,0,1,205601,730,0,0,0,1,10
2056010262,1,3,1,0,1,205601,740,0,0,0,1,20
2056010263,0,3,1,0,1,205601,750,1,2,0,1,30
2056010265,0,3,1,1,1,205601,760,1,1,0,1,40
2056010267,1,2,2,0,0,205601,770,1,0,0,1,0
2056010269,2,3,1,1,0,205601,780,3,3,0,1,0
205601027,2,3,1,1,0,205601,790,2,0,0,1,0
2056010272,1,2,3,1,0,205601,800,5,1,0,1,0
2056010274,0,2,1,0,1,205601,810,1,0,0,1,10
2056010275,1,3,2,1,0,205601,820,8,3,0,0,0
2056010276,0,3,2,1,1,205601,830,0,0,0,1,10
2056010277,1,3,1,1,1,205601,840,1,4,0,1,20
2056010279,1,2,3,1,0,205601,850,0,0,0,1,0
205601028,1,2,0,0,1,205601,860,3,0,0,1,10
2056010281,0,3,1,0,1,205601,870,2,0,0,1,20
2056010283,1,2,1,0,1,205601,880,9,8,0,1,30
2100511002,0,3,0,0,1,210051,10,0,2,0,1,10
2100511003,1,3,0,0,1,210051,20,0,1,0,1,20
2100511005,1,2,1,1,0,210051,30,0,0,0,1,0
2100511008,3,3,0,0,1,210051,40,0,0,0,1,10
2100511011,0,2,1,0,1,210051,50,0,0,0,1,20
2100511012,1,3,1,1,1,210051,60,0,0,0,1,30
2100511013,1,2,0,0,1,210051,70,1,1,0,1,40
2100511015,2,2,0,0,1,210051,80,0,1,0,1,50
2100511016,0,3,0,0,1,210051,90,0,0,0,1,60
2100511018,0,3,0,0,1,210051,100,0,0,0,1,70
2100511019,0,2,0,0,1,210051,110,1,0,0,1,80
2100511024,0,2,0,0,1,210051,120,0,0,0,1,90
2100511026,0,2,0,0,1,210051,130,1,0,0,1,100
2100511027,2,2,1,0,0,210051,140,0,0,0,1,0
2100511028,0,3,0,0,1,210051,150,0,0,0,1,10
2100511031,0,3,0,0,1,210051,160,1,1,0,1,20
2100511032,1,2,1,0,1,210051,170,1,0,0,1,30
2100511034,0,2,1,0,1,210051,180,0,0,0,1,40
2100511035,2,2,0,1,0,210051,190,2,6,0,1,0
2100511036,0,2,0,1,1,210051,200,1,0,0,1,10
2100511038,0,3,1,1,1,210051,210,0,1,0,1,20
2100511039,0,2,0,0,1,210051,220,0,0,0,1,30
2100511040,0,3,0,0,1,210051,230,0,0,0,1,40
2100511044,2,2,2,1,0,210051,240,2,1,1,1,0
2100511048,2,2,0,0,1,210051,250,2,0,0,1,10
2100511057,1,3,0,0,1,210051,260,0,1,0,1,20
2100511058,0,3,0,0,1,210051,270,0,0,0,1,30
2100511059,1,2,2,0,0,210051,280,0,0,0,1,0
2100511060,0,3,2,0,1,210051,290,1,0,0,1,10
2100511061,2,2,0,0,1,210051,300,1,3,0,1,20
2100511062,0,3,0,0,1,210051,310,0,0,0,1,30
2100511063,0,3,0,0,1,210051,320,0,0,0,1,40
2100511064,0,2,0,0,1,210051,330,0,0,0,1,50
2100511065,0,3,0,0,1,210051,340,2,0,0,1,60
2100511067,0,3,0,0,1,210051,350,0,0,0,1,70
2100511069,2,1,1,0,0,210051,360,2,0,0,1,0
2100511070,0,2,0,0,1,210051,370,0,0,0,1,10
2100511071,0,3,0,0,1,210051,380,0,0,0,1,20
2100511072,0,3,0,0,1,210051,390,1,0,0,1,30
2100511073,0,3,2,0,1,210051,400,0,0,0,1,40
2100511074,2,3,1,1,0,210051,410,2,0,0,1,0
2100511076,0,2,1,1,1,210051,420,0,0,0,1,10
2100511077,0,3,0,0,1,210051,430,1,0,0,1,20
2100511078,0,3,0,0,1,210051,440,0,0,0,1,30
2100511079,0,3,0,0,1,210051,450,2,0,0,1,40
2100511080,0,3,0,0,1,210051,460,1,0,0,1,50
2100511081,2,2,0,0,1,210051,470,1,0,0,1,60
2100511082,0,3,0,0,1,210051,480,0,0,0,1,70
2100512001,0,3,0,0,1,210051,490,0,1,0,1,80
2100512002,1,2,0,0,1,210051,500,2,0,0,1,90
2100512003,0,2,2,0,1,210051,510,1,0,0,1,100
2100512006,1,2,1,1,0,210051,520,0,0,1,1,0
2100512007,0,3,1,0,1,210051,530,0,0,0,1,10
2100512009,1,3,1,0,1,210051,540,0,2,0,1,20
2100512010,1,3,0,0,1,210051,550,0,0,0,1,30
2100512011,0,2,0,0,1,210051,560,5,1,0,1,40
2100512012,0,3,0,0,1,210051,570,1,1,0,1,50
2100512014,2,3,0,0,1,210051,580,2,0,0,1,60
2100512015,1,2,0,0,1,210051,590,2,2,0,1,70
2100512016,0,3,0,0,1,210051,600,0,0,0,1,80
2100512017,0,3,0,0,1,210051,610,0,0,0,1,90
2100512018,1,2,1,0,1,210051,620,1,0,0,1,100
2100512020,0,3,0,0,1,210051,630,0,0,0,1,110
2100512021,1,3,0,0,1,210051,640,0,0,0,1,120
2100512025,0,3,0,0,1,210051,650,0,0,0,1,130
2100512026,0,2,0,2,1,210051,660,1,1,0,1,140
2100512028,2,2,0,0,1,210051,670,0,0,0,1,150
2100512029,0,3,0,0,1,210051,680,1,0,0,1,160
2100512032,1,3,0,0,1,210051,690,0,0,0,1,170
2100512034,0,3,0,0,1,210051,700,0,0,0,1,180
2100512035,1,2,0,1,1,210051,710,0,0,0,1,190
2100512036,1,2,2,0,0,210051,720,1,2,0,1,0
2100512037,2,2,0,0,1,210051,730,0,0,0,1,10
2100512038,0,3,0,0,1,210051,740,0,0,0,1,20
2100512039,0,2,0,0,1,210051,750,0,0,0,1,30
2100512041,2,2,0,0,1,210051,760,3,2,0,1,40
2100512042,0,3,0,0,1,210051,770,0,0,0,1,50
2100512044,1,2,0,0,1,210051,780,0,0,0,1,60
2100512045,0,2,0,0,1,210051,790,1,0,0,1,70
2100512051,1,1,1,0,0,210051,800,2,6,1,1,0
2100512052,0,3,0,0,1,210051,810,0,0,0,1,10
2100512053,0,3,0,0,1,210051,820,1,0,0,1,20
2100512055,1,2,0,0,1,210051,830,0,0,0,1,30
2100512057,0,3,0,0,1,210051,840,0,0,0,1,40
2100512058,0,3,0,0,1,210051,850,1,0,0,1,50
2100512061,0,3,0,0,1,210051,860,1,0,0,1,60
2100512062,0,3,0,0,1,210051,870,0,3,0,1,70
2100512063,0,3,0,0,1,210051,880,0,0,0,1,80
2100512064,2,1,0,0,0,210051,890,0,0,0,1,0
2100512065,2,2,0,0,1,210051,900,0,0,0,1,10
2100521002,0,3,1,0,1,210052,10,0,0,0,1,10
2100521005,0,3,0,0,1,210052,20,0,0,0,1,20
2100521006,0,3,0,0,1,210052,30,1,0,1,1,30
2100521008,0,3,0,0,1,210052,40,0,0,0,1,40
2100521009,1,2,0,0,1,210052,50,2,0,0,1,50
2100521010,2,2,1,0,0,210052,60,3,3,0,1,0
2100521013,1,2,0,0,1,210052,70,0,0,0,1,10
2100521014,0,2,0,1,1,210052,80,0,0,3,1,20
2100521015,1,3,0,0,1,210052,90,1,1,2,1,30
2100521016,0,3,0,0,1,210052,100,0,0,0,1,40
2100521017,1,2,1,0,1,210052,110,1,0,0,1,50
2100521018,3,2,0,0,0,210052,120,0,0,1,1,0
2100521021,1,3,1,1,1,210052,130,1,0,0,1,10
2100521022,1,2,1,1,0,210052,140,0,0,0,1,0
2100521023,0,2,0,0,1,210052,150,0,0,0,1,10
2100521024,0,2,0,0,1,210052,160,1,0,0,1,20
2100521025,1,2,1,1,0,210052,170,0,0,0,1,0
2100521026,0,2,0,0,1,210052,180,1,1,0,1,10
2100521027,1,2,1,1,0,210052,190,0,0,0,1,0
2100521028,1,2,1,1,0,210052,200,1,1,0,1,0
2100521029,0,3,0,0,1,210052,210,2,0,0,1,10
2100521030,1,2,0,0,1,210052,220,2,0,0,1,20
2100521031,1,2,0,1,1,210052,230,3,2,0,1,30
2100521032,2,1,2,0,0,210052,240,0,0,0,1,0
2100521033,2,3,0,0,1,210052,250,1,4,1,1,10
2100521034,1,2,1,1,0,210052,260,1,7,0,0,0
2100521035,2,2,2,2,0,210052,270,1,0,0,1,0
2100521037,0,3,0,0,1,210052,280,0,0,0,1,10
2100521038,0,2,0,0,1,210052,290,1,1,0,1,20
2100521039,1,2,1,1,0,210052,300,0,0,0,1,0
2100521040,1,3,0,0,1,210052,310,0,0,0,1,10
2100521041,1,2,0,0,1,210052,320,3,0,0,1,20
2100521042,2,2,1,1,0,210052,330,0,0,0,1,0
2100521043,0,2,0,0,1,210052,340,0,0,0,1,10
2100521044,0,3,0,0,1,210052,350,0,0,0,1,20
2100521046,1,2,0,0,1,210052,360,0,0,0,1,30
2100521047,1,2,0,0,1,210052,370,3,5,0,1,40
2100521048,0,2,0,0,1,210052,380,2,4,0,1,50
2100521049,1,2,0,1,1,210052,390,0,0,0,1,60
2100521050,0,2,0,0,1,210052,400,0,0,0,1,70
2100521051,1,2,1,0,1,210052,410,3,0,1,1,80
2100521052,2,2,0,0,1,210052,420,1,0,0,1,90
2100521054,0,2,1,1,1,210052,430,1,0,0,1,100
2100521055,1,2,0,1,1,210052,440,1,0,0,1,110
2100521056,0,2,0,0,1,210052,450,1,1,0,1,120
2100521057,0,2,0,0,1,210052,460,0,0,0,1,130
2100521059,0,3,0,0,1,210052,470,1,0,0,1,140
2100521060,1,2,0,0,1,210052,480,1,0,0,1,150
2100521061,1,2,1,1,0,210052,490,0,0,0,1,0
2100521062,0,2,0,0,1,210052,500,0,0,0,1,10
2100521063,2,2,0,0,1,210052,510,0,1,0,1,20
2100521067,2,2,0,0,1,210052,520,0,0,0,1,30
2100521069,1,2,1,1,0,210052,530,2,0,0,1,0
2100521070,1,2,0,0,1,210052,540,1,0,0,1,10
2100521072,0,3,0,0,1,210052,550,0,0,0,1,20
2100521073,1,2,0,0,1,210052,560,0,1,0,1,30
2100521074,0,3,0,0,1,210052,570,1,0,0,1,40
2100521075,0,2,0,0,1,210052,580,1,0,0,1,50
2100521076,1,3,1,1,1,210052,590,3,4,0,1,60
2100521077,0,2,0,0,1,210052,600,1,1,0,1,70
2100521078,0,3,0,0,1,210052,610,1,0,0,1,80
2100521079,1,2,0,0,1,210052,620,0,0,0,1,90
2100522001,0,2,0,0,1,210052,630,1,0,0,1,100
2100522004,1,3,2,0,1,210052,640,2,0,0,1,110
2100522005,2,2,0,0,1,210052,650,2,0,0,1,120
2100522006,0,2,0,0,1,210052,660,0,0,0,1,130
2100522007,0,3,0,0,1,210052,670,1,0,0,1,140
2100522008,0,2,1,0,1,210052,680,0,0,0,1,150
2100522009,0,3,0,0,1,210052,690,0,0,0,1,160
2100522010,0,2,0,0,1,210052,700,1,5,0,1,170
2100522011,1,2,1,0,1,210052,710,3,0,0,1,180
2100522012,1,2,1,1,0,210052,720,5,1,1,1,0
2100522013,1,2,0,0,1,210052,730,2,0,0,1,10
2100522018,1,2,0,0,1,210052,740,1,0,0,1,20
2100522019,1,3,0,0,1,210052,750,0,0,0,1,30
2100522020,0,2,0,0,1,210052,760,2,0,0,1,40
2100522021,0,2,0,0,1,210052,770,0,0,0,1,50
2100522023,0,3,0,1,1,210052,780,1,0,0,1,60
2100522024,0,3,0,0,1,210052,790,1,0,0,1,70
2100522026,2,3,0,0,1,210052,800,2,0,0,1,80
2100522028,2,2,1,1,0,210052,810,4,3,0,1,0
2100522031,2,3,0,0,1,210052,820,2,2,0,1,10
2100522033,0,2,0,0,1,210052,830,2,0,0,1,20
2100522034,0,2,0,0,1,210052,840,0,0,0,1,30
2100522035,0,2,1,0,1,210052,850,0,0,0,1,40
2100522036,1,2,0,0,1,210052,860,3,1,0,1,50
2100522038,2,2,0,0,1,210052,870,1,0,0,1,60
2100522039,1,2,1,1,0,210052,880,0,0,0,1,0
2100522040,1,2,0,0,1,210052,890,1,1,0,1,10
2100522041,0,2,0,0,1,210052,900,2,1,0,1,20
2100522042,1,2,0,0,1,210052,910,3,1,2,1,30
2100522046,2,2,2,3,0,210052,920,1,3,0,1,0
2100522047,2,2,1,2,0,210052,930,1,0,0,1,0
2100522048,3,2,1,1,0,210052,940,2,1,0,1,0
2100522049,1,3,2,1,0,210052,950,0,0,0,1,0
2100522050,0,2,1,0,1,210052,960,0,0,0,1,10
2100522051,0,2,0,0,1,210052,970,1,0,0,1,20
2100522052,0,2,0,0,1,210052,980,1,0,0,1,30
2100522053,1,2,1,1,0,210052,990,0,0,0,1,0
2100522054,0,3,0,0,1,210052,1000,2,3,0,1,10
2100522055,0,3,0,0,1,210052,1010,0,0,0,1,20
2100522056,2,2,0,0,1,210052,1020,0,0,0,1,30
2100522059,1,2,0,0,1,210052,1030,4,6,0,1,40
2100522060,0,2,0,0,1,210052,1040,1,0,0,1,50
2100522061,0,2,0,0,1,210052,1050,1,0,0,1,60
2100522062,0,2,1,1,1,210052,1060,1,0,0,1,70
2100522063,0,3,0,0,1,210052,1070,0,0,0,1,80
2100522064,2,2,2,0,0,210052,1080,1,0,0,1,0
2100522067,2,2,0,0,1,210052,1090,0,0,0,1,10
2100522068,1,2,1,1,0,210052,1100,0,0,0,1,0
2100522070,0,2,0,0,1,210052,1110,2,4,1,1,10
2100531001,0,3,0,0,1,210053,10,2,1,0,1,10
2100531002,1,2,0,0,1,210053,20,4,3,0,1,20
2100531003,0,3,1,0,1,210053,30,3,0,0,1,30
2100531004,0,3,0,0,1,210053,40,0,0,0,1,40
2100531006,0,3,0,0,1,210053,50,0,0,0,1,50
2100531007,1,2,1,1,0,210053,60,0,0,0,1,0
2100531008,0,2,1,0,1,210053,70,0,0,0,1,10
2100531009,0,3,0,0,1,210053,80,0,0,0,1,20
2100531010,0,3,0,0,1,210053,90,3,1,4,1,30
2100531012,1,3,1,1,1,210053,100,0,0,0,1,40
2100531013,0,2,0,0,1,210053,110,2,0,0,1,50
2100531014,0,3,1,1,1,210053,120,0,0,0,1,60
2100531015,0,3,0,0,1,210053,130,1,0,0,1,70
