ClipID,Blinking,Smiling,Head Movement,Boredom,Engagement,Confusion,Frustration,EngagementLevel,Directory,GenerativeTimer,EngagementCounter,_merge
51003410484,5.0,4.0,0.0,,,,,,,,,left_only
51003410504,6.0,4.0,0.0,,,,,,,,,left_only
51003410524,3.0,0.0,0.0,,,,,,,,,left_only
51003410544,0.0,0.0,0.0,,,,,,,,,left_only
51003410554,0.0,0.0,0.0,,,,,,,,,left_only
51003410564,1.0,0.0,0.0,,,,,,,,,left_only
51003410574,1.0,1.0,0.0,,,,,,,,,left_only
51003410584,1.0,3.0,0.0,,,,,,,,,left_only
51003410614,0.0,2.0,0.0,,,,,,,,,left_only
51003410624,0.0,0.0,0.0,,,,,,,,,left_only
51003410654,0.0,0.0,0.0,,,,,,,,,left_only
51003410674,1.0,0.0,0.0,,,,,,,,,left_only
51003410684,1.0,5.0,0.0,,,,,,,,,left_only
51003410704,1.0,0.0,0.0,,,,,,,,,left_only
51003410714,1.0,0.0,0.0,,,,,,,,,left_only
51003410724,2.0,0.0,0.0,,,,,,,,,left_only
51003410744,4.0,4.0,0.0,,,,,,,,,left_only
51003410754,0.0,0.0,0.0,,,,,,,,,left_only
51003410764,2.0,1.0,0.0,,,,,,,,,left_only
51003410774,2.0,0.0,0.0,,,,,,,,,left_only
51003410784,3.0,0.0,0.0,,,,,,,,,left_only
51003410794,0.0,0.0,0.0,,,,,,,,,left_only
51003420024,3.0,4.0,2.0,,,,,,,,,left_only
51003420034,2.0,0.0,1.0,,,,,,,,,left_only
51003420074,3.0,3.0,0.0,,,,,,,,,left_only
51003420084,2.0,2.0,0.0,,,,,,,,,left_only
51003420094,0.0,0.0,0.0,,,,,,,,,left_only
51003420124,1.0,1.0,0.0,,,,,,,,,left_only
51003420164,4.0,0.0,0.0,,,,,,,,,left_only
51003420174,4.0,0.0,0.0,,,,,,,,,left_only
51003420184,3.0,0.0,0.0,,,,,,,,,left_only
51003420204,2.0,0.0,0.0,,,,,,,,,left_only
51003420224,5.0,0.0,1.0,,,,,,,,,left_only
51003420234,4.0,0.0,0.0,,,,,,,,,left_only
51003420244,2.0,0.0,0.0,,,,,,,,,left_only
51003420254,2.0,0.0,0.0,,,,,,,,,left_only
51003420284,3.0,0.0,0.0,,,,,,,,,left_only
51003420304,4.0,2.0,0.0,,,,,,,,,left_only
51003420314,0.0,0.0,0.0,,,,,,,,,left_only
51003420344,1.0,0.0,0.0,,,,,,,,,left_only
51003420364,1.0,0.0,0.0,,,,,,,,,left_only
51003420424,2.0,4.0,0.0,,,,,,,,,left_only
51003420434,2.0,0.0,0.0,,,,,,,,,left_only
51003420454,1.0,0.0,0.0,,,,,,,,,left_only
51003420484,3.0,4.0,0.0,,,,,,,,,left_only
51003510014,4.0,1.0,6.0,,,,,,,,,left_only
51003510024,14.0,6.0,0.0,,,,,,,,,left_only
51003510044,9.0,3.0,2.0,,,,,,,,,left_only
51003510054,6.0,0.0,3.0,,,,,,,,,left_only
51003510074,7.0,4.0,0.0,,,,,,,,,left_only
51003510094,9.0,5.0,0.0,,,,,,,,,left_only
51003510104,8.0,0.0,2.0,,,,,,,,,left_only
51003510124,7.0,5.0,0.0,,,,,,,,,left_only
51003510134,6.0,4.0,0.0,,,,,,,,,left_only
51003510154,8.0,0.0,0.0,,,,,,,,,left_only
51003510164,9.0,3.0,0.0,,,,,,,,,left_only
51003510194,9.0,3.0,1.0,,,,,,,,,left_only
51003510204,7.0,1.0,0.0,,,,,,,,,left_only
51003510214,5.0,2.0,0.0,,,,,,,,,left_only
51003510224,3.0,3.0,0.0,,,,,,,,,left_only
51003510234,3.0,0.0,0.0,,,,,,,,,left_only
51003510244,6.0,0.0,0.0,,,,,,,,,left_only
51003510254,9.0,3.0,0.0,,,,,,,,,left_only
51003510264,11.0,14.0,0.0,,,,,,,,,left_only
51003510324,8.0,3.0,0.0,,,,,,,,,left_only
51003510344,8.0,7.0,0.0,,,,,,,,,left_only
51003510354,5.0,1.0,0.0,,,,,,,,,left_only
51003510364,5.0,1.0,0.0,,,,,,,,,left_only
51003510384,6.0,6.0,0.0,,,,,,,,,left_only
51003510394,8.0,4.0,0.0,,,,,,,,,left_only
51003510404,8.0,2.0,0.0,,,,,,,,,left_only
51003510424,4.0,2.0,2.0,,,,,,,,,left_only
51003510434,2.0,0.0,0.0,,,,,,,,,left_only
51003510444,11.0,10.0,0.0,,,,,,,,,left_only
51003510454,3.0,2.0,0.0,,,,,,,,,left_only
51003510464,9.0,0.0,0.0,,,,,,,,,left_only
51003510494,6.0,1.0,0.0,,,,,,,,,left_only
51003510514,4.0,0.0,1.0,,,,,,,,,left_only
51003510544,8.0,2.0,2.0,,,,,,,,,left_only
51003510584,6.0,3.0,0.0,,,,,,,,,left_only
51003520014,8.0,2.0,0.0,,,,,,,,,left_only
51003520024,5.0,2.0,0.0,,,,,,,,,left_only
51003520034,2.0,0.0,2.0,,,,,,,,,left_only
51003520044,6.0,6.0,0.0,,,,,,,,,left_only
51003520054,8.0,9.0,1.0,,,,,,,,,left_only
51003520064,6.0,3.0,0.0,,,,,,,,,left_only
51003520074,3.0,0.0,2.0,,,,,,,,,left_only
51003520084,8.0,3.0,0.0,,,,,,,,,left_only
51003520094,5.0,3.0,0.0,,,,,,,,,left_only
51003520114,8.0,8.0,0.0,,,,,,,,,left_only
51003520124,1.0,1.0,0.0,,,,,,,,,left_only
51003520134,4.0,1.0,1.0,,,,,,,,,left_only
51003520144,8.0,6.0,0.0,,,,,,,,,left_only
51003520154,4.0,0.0,0.0,,,,,,,,,left_only
51003520164,4.0,4.0,0.0,,,,,,,,,left_only
51003520174,7.0,7.0,0.0,,,,,,,,,left_only
51003520184,5.0,3.0,0.0,,,,,,,,,left_only
51003520204,1.0,12.0,1.0,,,,,,,,,left_only
51003520214,7.0,8.0,0.0,,,,,,,,,left_only
51003520224,8.0,1.0,4.0,,,,,,,,,left_only
51003520264,3.0,2.0,0.0,,,,,,,,,left_only
51003520274,7.0,4.0,0.0,,,,,,,,,left_only
51003520284,4.0,4.0,0.0,,,,,,,,,left_only
51003520304,1.0,1.0,0.0,,,,,,,,,left_only
51003520314,2.0,3.0,0.0,,,,,,,,,left_only
51003520324,1.0,0.0,0.0,,,,,,,,,left_only
51003520334,3.0,0.0,1.0,,,,,,,,,left_only
51003520344,3.0,0.0,0.0,,,,,,,,,left_only
51003520354,9.0,9.0,0.0,,,,,,,,,left_only
51003520374,5.0,1.0,0.0,,,,,,,,,left_only
51003520384,4.0,1.0,0.0,,,,,,,,,left_only
51003520394,2.0,3.0,0.0,,,,,,,,,left_only
51003520414,13.0,9.0,0.0,,,,,,,,,left_only
51003520424,6.0,6.0,0.0,,,,,,,,,left_only
51003520434,5.0,1.0,2.0,,,,,,,,,left_only
51003520444,12.0,3.0,3.0,,,,,,,,,left_only
51003520454,8.0,7.0,0.0,,,,,,,,,left_only
51003520464,5.0,1.0,2.0,,,,,,,,,left_only
51003520494,4.0,3.0,0.0,,,,,,,,,left_only
51003520504,4.0,1.0,0.0,,,,,,,,,left_only
51003520514,9.0,3.0,1.0,,,,,,,,,left_only
51003520524,4.0,4.0,0.0,,,,,,,,,left_only
51003520544,4.0,3.0,0.0,,,,,,,,,left_only
51003520554,4.0,0.0,0.0,,,,,,,,,left_only
51003520564,4.0,3.0,0.0,,,,,,,,,left_only
51003520574,4.0,3.0,0.0,,,,,,,,,left_only
51003520604,4.0,0.0,0.0,,,,,,,,,left_only
51003520614,4.0,1.0,0.0,,,,,,,,,left_only
51003520634,8.0,1.0,0.0,,,,,,,,,left_only
51003610094,0.0,1.0,0.0,,,,,,,,,left_only
51003610564,0.0,0.0,1.0,,,,,,,,,left_only
51003620284,0.0,3.0,2.0,,,,,,,,,left_only
51003620294,1.0,3.0,0.0,,,,,,,,,left_only
51003620304,0.0,0.0,0.0,,,,,,,,,left_only
51003620524,0.0,1.0,0.0,,,,,,,,,left_only
51003710224,0.0,0.0,1.0,,,,,,,,,left_only
51003710234,1.0,0.0,0.0,,,,,,,,,left_only
51003710244,0.0,0.0,0.0,,,,,,,,,left_only
51003710264,1.0,0.0,0.0,,,,,,,,,left_only
51003710274,0.0,0.0,0.0,,,,,,,,,left_only
51003710424,1.0,0.0,0.0,,,,,,,,,left_only
51003710554,3.0,1.0,0.0,,,,,,,,,left_only
51003710564,3.0,0.0,3.0,,,,,,,,,left_only
51003710674,0.0,0.0,0.0,,,,,,,,,left_only
51003710794,0.0,1.0,0.0,,,,,,,,,left_only
51003720014,0.0,0.0,0.0,,,,,,,,,left_only
51003720024,1.0,0.0,0.0,,,,,,,,,left_only
51003720034,0.0,5.0,0.0,,,,,,,,,left_only
51003720054,1.0,4.0,0.0,,,,,,,,,left_only
51003720064,0.0,0.0,0.0,,,,,,,,,left_only
51003720074,0.0,0.0,0.0,,,,,,,,,left_only
51003720094,0.0,0.0,0.0,,,,,,,,,left_only
51003720114,1.0,0.0,0.0,,,,,,,,,left_only
51003720154,0.0,0.0,0.0,,,,,,,,,left_only
51003720164,0.0,0.0,0.0,,,,,,,,,left_only
51003720174,0.0,0.0,0.0,,,,,,,,,left_only
51003720184,0.0,0.0,0.0,,,,,,,,,left_only
51003720194,1.0,0.0,0.0,,,,,,,,,left_only
51003720204,0.0,0.0,0.0,,,,,,,,,left_only
51003720214,0.0,0.0,0.0,,,,,,,,,left_only
51003720224,0.0,0.0,0.0,,,,,,,,,left_only
51003720234,0.0,0.0,0.0,,,,,,,,,left_only
51003720264,0.0,0.0,0.0,,,,,,,,,left_only
51003720274,1.0,0.0,0.0,,,,,,,,,left_only
51003720284,1.0,0.0,0.0,,,,,,,,,left_only
51003720694,2.0,0.0,1.0,,,,,,,,,left_only
51003810024,3.0,5.0,5.0,,,,,,,,,left_only
51003810034,1.0,0.0,0.0,,,,,,,,,left_only
51003810044,2.0,3.0,0.0,,,,,,,,,left_only
51003810054,0.0,0.0,0.0,,,,,,,,,left_only
51003810064,2.0,2.0,0.0,,,,,,,,,left_only
51003810074,3.0,3.0,0.0,,,,,,,,,left_only
51003810084,2.0,1.0,0.0,,,,,,,,,left_only
51003810094,2.0,1.0,0.0,,,,,,,,,left_only
51003810104,1.0,1.0,0.0,,,,,,,,,left_only
51003810114,3.0,2.0,0.0,,,,,,,,,left_only
51003810124,2.0,2.0,0.0,,,,,,,,,left_only
51003810154,1.0,0.0,0.0,,,,,,,,,left_only
51003810164,1.0,2.0,0.0,,,,,,,,,left_only
51003810174,1.0,0.0,0.0,,,,,,,,,left_only
51003810184,1.0,0.0,0.0,,,,,,,,,left_only
51003810194,0.0,0.0,0.0,,,,,,,,,left_only
51003810204,2.0,4.0,0.0,,,,,,,,,left_only
51003810214,1.0,0.0,0.0,,,,,,,,,left_only
51003810224,2.0,1.0,0.0,,,,,,,,,left_only
51003810234,1.0,0.0,0.0,,,,,,,,,left_only
51003810244,1.0,0.0,0.0,,,,,,,,,left_only
51003810264,3.0,3.0,0.0,,,,,,,,,left_only
51003810274,2.0,1.0,0.0,,,,,,,,,left_only
51003810284,4.0,3.0,0.0,,,,,,,,,left_only
51003810294,2.0,2.0,0.0,,,,,,,,,left_only
51003810314,3.0,2.0,0.0,,,,,,,,,left_only
51003810324,3.0,1.0,0.0,,,,,,,,,left_only
51003810344,2.0,4.0,0.0,,,,,,,,,left_only
51003810354,0.0,0.0,0.0,,,,,,,,,left_only
51003810374,0.0,0.0,0.0,,,,,,,,,left_only
51003810384,2.0,0.0,0.0,,,,,,,,,left_only
51003810394,3.0,5.0,0.0,,,,,,,,,left_only
51003810404,0.0,0.0,0.0,,,,,,,,,left_only
51003810414,1.0,0.0,0.0,,,,,,,,,left_only
51003810424,1.0,1.0,0.0,,,,,,,,,left_only
51003810434,0.0,0.0,0.0,,,,,,,,,left_only
51003810444,1.0,2.0,0.0,,,,,,,,,left_only
51003810454,1.0,1.0,0.0,,,,,,,,,left_only
51003810464,5.0,5.0,0.0,,,,,,,,,left_only
51003810474,2.0,2.0,0.0,,,,,,,,,left_only
51003810484,2.0,3.0,0.0,,,,,,,,,left_only
51003810494,3.0,1.0,0.0,,,,,,,,,left_only
51003810504,2.0,5.0,0.0,,,,,,,,,left_only
51003810514,1.0,0.0,0.0,,,,,,,,,left_only
51003810524,0.0,1.0,0.0,,,,,,,,,left_only
51003810534,2.0,5.0,0.0,,,,,,,,,left_only
51003810544,1.0,0.0,0.0,,,,,,,,,left_only
51003810554,1.0,7.0,0.0,,,,,,,,,left_only
51003810564,0.0,0.0,0.0,,,,,,,,,left_only
51003810584,0.0,0.0,0.0,,,,,,,,,left_only
51003810594,4.0,1.0,0.0,,,,,,,,,left_only
51003810604,1.0,0.0,0.0,,,,,,,,,left_only
51003810614,2.0,7.0,0.0,,,,,,,,,left_only
51003810634,2.0,1.0,0.0,,,,,,,,,left_only
51003810654,0.0,0.0,0.0,,,,,,,,,left_only
51003810664,1.0,1.0,0.0,,,,,,,,,left_only
51003810674,1.0,0.0,0.0,,,,,,,,,left_only
51003810694,2.0,0.0,0.0,,,,,,,,,left_only
51003820014,2.0,3.0,0.0,,,,,,,,,left_only
51003820034,2.0,3.0,0.0,,,,,,,,,left_only
51003820074,0.0,0.0,0.0,,,,,,,,,left_only
51003820084,2.0,1.0,0.0,,,,,,,,,left_only
51003820104,2.0,1.0,0.0,,,,,,,,,left_only
51003820114,2.0,2.0,0.0,,,,,,,,,left_only
51003820124,2.0,0.0,0.0,,,,,,,,,left_only
51003820134,2.0,2.0,0.0,,,,,,,,,left_only
51003820144,1.0,0.0,0.0,,,,,,,,,left_only
51003820154,0.0,0.0,0.0,,,,,,,,,left_only
51003820164,0.0,0.0,0.0,,,,,,,,,left_only
51003820184,1.0,0.0,0.0,,,,,,,,,left_only
51003820194,1.0,0.0,1.0,,,,,,,,,left_only
51003820204,0.0,3.0,5.0,,,,,,,,,left_only
51003820214,1.0,0.0,0.0,,,,,,,,,left_only
51003820224,2.0,0.0,0.0,,,,,,,,,left_only
51003820234,0.0,0.0,0.0,,,,,,,,,left_only
51003820254,1.0,0.0,0.0,,,,,,,,,left_only
51003820264,2.0,5.0,0.0,,,,,,,,,left_only
51003820274,3.0,1.0,0.0,,,,,,,,,left_only
51003820284,3.0,0.0,0.0,,,,,,,,,left_only
51003820294,3.0,1.0,0.0,,,,,,,,,left_only
51003820304,2.0,0.0,0.0,,,,,,,,,left_only
51003820314,0.0,0.0,0.0,,,,,,,,,left_only
51003820324,1.0,1.0,0.0,,,,,,,,,left_only
51003820334,2.0,0.0,0.0,,,,,,,,,left_only
51003820344,2.0,2.0,0.0,,,,,,,,,left_only
51003820354,1.0,0.0,0.0,,,,,,,,,left_only
51003820364,0.0,0.0,0.0,,,,,,,,,left_only
51003820374,1.0,1.0,0.0,,,,,,,,,left_only
51003820384,2.0,0.0,0.0,,,,,,,,,left_only
51003820394,0.0,1.0,0.0,,,,,,,,,left_only
51003820404,0.0,2.0,0.0,,,,,,,,,left_only
51003820424,0.0,0.0,0.0,,,,,,,,,left_only
51003820454,1.0,1.0,0.0,,,,,,,,,left_only
51003820464,2.0,0.0,0.0,,,,,,,,,left_only
51003820484,1.0,0.0,0.0,,,,,,,,,left_only
51003820504,0.0,0.0,0.0,,,,,,,,,left_only
51003820514,1.0,2.0,0.0,,,,,,,,,left_only
51003820524,1.0,1.0,0.0,,,,,,,,,left_only
51003820534,2.0,0.0,0.0,,,,,,,,,left_only
51003820544,1.0,0.0,0.0,,,,,,,,,left_only
51003820554,1.0,0.0,0.0,,,,,,,,,left_only
51003820564,2.0,3.0,0.0,,,,,,,,,left_only
51003820574,4.0,3.0,0.0,,,,,,,,,left_only
51003820584,1.0,0.0,0.0,,,,,,,,,left_only
51003820594,2.0,1.0,0.0,,,,,,,,,left_only
51003820604,2.0,0.0,0.0,,,,,,,,,left_only
51003820614,1.0,0.0,0.0,,,,,,,,,left_only
51003820624,1.0,0.0,0.0,,,,,,,,,left_only
51003820634,1.0,1.0,0.0,,,,,,,,,left_only
51003820644,1.0,1.0,0.0,,,,,,,,,left_only
51003820654,0.0,2.0,0.0,,,,,,,,,left_only
51003820664,3.0,1.0,0.0,,,,,,,,,left_only
51003820674,2.0,2.0,0.0,,,,,,,,,left_only
51003820684,3.0,1.0,0.0,,,,,,,,,left_only
51003820694,1.0,1.0,0.0,,,,,,,,,left_only
51003820704,4.0,3.0,0.0,,,,,,,,,left_only
51003820714,7.0,6.0,0.0,,,,,,,,,left_only
51003820724,3.0,3.0,0.0,,,,,,,,,left_only
51003820734,2.0,1.0,0.0,,,,,,,,,left_only
51003820754,2.0,3.0,0.0,,,,,,,,,left_only
51003820764,2.0,1.0,0.0,,,,,,,,,left_only
51003820774,1.0,0.0,0.0,,,,,,,,,left_only
51003820784,2.0,0.0,0.0,,,,,,,,,left_only
51003820794,2.0,1.0,0.0,,,,,,,,,left_only
51004010014,0.0,0.0,0.0,,,,,,,,,left_only
51004010034,3.0,2.0,0.0,,,,,,,,,left_only
51004010054,1.0,4.0,2.0,,,,,,,,,left_only
51004010064,0.0,2.0,0.0,,,,,,,,,left_only
51004010074,0.0,0.0,0.0,,,,,,,,,left_only
51004010084,0.0,0.0,0.0,,,,,,,,,left_only
51004010104,0.0,0.0,0.0,,,,,,,,,left_only
51004010114,2.0,0.0,0.0,,,,,,,,,left_only
51004010124,0.0,0.0,0.0,,,,,,,,,left_only
51004010144,0.0,0.0,0.0,,,,,,,,,left_only
51004010154,1.0,1.0,0.0,,,,,,,,,left_only
51004010164,0.0,0.0,0.0,,,,,,,,,left_only
51004010184,3.0,3.0,0.0,,,,,,,,,left_only
51004010214,0.0,0.0,0.0,,,,,,,,,left_only
51004010224,0.0,0.0,0.0,,,,,,,,,left_only
51004010234,0.0,0.0,0.0,,,,,,,,,left_only
51004010254,0.0,0.0,0.0,,,,,,,,,left_only
51004010264,1.0,0.0,0.0,,,,,,,,,left_only
51004010284,0.0,0.0,0.0,,,,,,,,,left_only
51004010294,1.0,1.0,0.0,,,,,,,,,left_only
51004010304,1.0,1.0,0.0,,,,,,,,,left_only
51004010314,0.0,0.0,0.0,,,,,,,,,left_only
51004010324,1.0,0.0,0.0,,,,,,,,,left_only
51004010334,3.0,3.0,0.0,,,,,,,,,left_only
51004010344,0.0,1.0,0.0,,,,,,,,,left_only
51004010354,0.0,0.0,0.0,,,,,,,,,left_only
51004010364,2.0,4.0,0.0,,,,,,,,,left_only
51004010384,3.0,3.0,0.0,,,,,,,,,left_only
51004010394,1.0,1.0,0.0,,,,,,,,,left_only
51004010404,1.0,0.0,0.0,,,,,,,,,left_only
51004010424,2.0,0.0,0.0,,,,,,,,,left_only
51004010434,1.0,0.0,0.0,,,,,,,,,left_only
51004010444,1.0,2.0,0.0,,,,,,,,,left_only
51004010454,1.0,1.0,0.0,,,,,,,,,left_only
51004010464,2.0,5.0,0.0,,,,,,,,,left_only
51004010474,0.0,0.0,0.0,,,,,,,,,left_only
51004010484,2.0,2.0,0.0,,,,,,,,,left_only
51004010494,1.0,1.0,0.0,,,,,,,,,left_only
51004010504,0.0,1.0,0.0,,,,,,,,,left_only
51004010514,1.0,0.0,0.0,,,,,,,,,left_only
51004010534,0.0,0.0,0.0,,,,,,,,,left_only
51004010544,1.0,1.0,0.0,,,,,,,,,left_only
51004010554,1.0,0.0,0.0,,,,,,,,,left_only
51004010564,2.0,2.0,0.0,,,,,,,,,left_only
51004010574,2.0,0.0,0.0,,,,,,,,,left_only
51004010594,1.0,1.0,0.0,,,,,,,,,left_only
51004010604,1.0,1.0,0.0,,,,,,,,,left_only
51004010614,0.0,2.0,0.0,,,,,,,,,left_only
51004010624,0.0,0.0,0.0,,,,,,,,,left_only
51004010634,2.0,4.0,0.0,,,,,,,,,left_only
51004010644,0.0,0.0,0.0,,,,,,,,,left_only
51004010654,0.0,0.0,0.0,,,,,,,,,left_only
51004010664,0.0,1.0,0.0,,,,,,,,,left_only
51004010674,2.0,0.0,0.0,,,,,,,,,left_only
51004010694,3.0,3.0,0.0,,,,,,,,,left_only
51004010704,2.0,0.0,0.0,,,,,,,,,left_only
51004010714,4.0,0.0,0.0,,,,,,,,,left_only
51004010724,0.0,0.0,0.0,,,,,,,,,left_only
51004010734,2.0,1.0,0.0,,,,,,,,,left_only
51004010744,1.0,0.0,0.0,,,,,,,,,left_only
51004010754,1.0,0.0,0.0,,,,,,,,,left_only
51004010764,0.0,0.0,0.0,,,,,,,,,left_only
51004010774,0.0,1.0,0.0,,,,,,,,,left_only
51004010784,2.0,3.0,0.0,,,,,,,,,left_only
51004020014,2.0,4.0,0.0,,,,,,,,,left_only
51004020024,0.0,0.0,0.0,,,,,,,,,left_only
51004020044,1.0,0.0,0.0,,,,,,,,,left_only
51004020054,2.0,0.0,0.0,,,,,,,,,left_only
51004020074,0.0,1.0,0.0,,,,,,,,,left_only
51004020084,0.0,0.0,0.0,,,,,,,,,left_only
51004020094,4.0,10.0,0.0,,,,,,,,,left_only
51004020114,0.0,0.0,0.0,,,,,,,,,left_only
51004020124,2.0,1.0,0.0,,,,,,,,,left_only
51004020154,3.0,0.0,0.0,,,,,,,,,left_only
51004020164,1.0,2.0,0.0,,,,,,,,,left_only
51004020174,0.0,0.0,0.0,,,,,,,,,left_only
51004020194,1.0,1.0,0.0,,,,,,,,,left_only
51004020204,2.0,3.0,0.0,,,,,,,,,left_only
51004020234,3.0,1.0,0.0,,,,,,,,,left_only
51004020244,3.0,5.0,0.0,,,,,,,,,left_only
51004020284,1.0,1.0,0.0,,,,,,,,,left_only
51004020294,3.0,0.0,0.0,,,,,,,,,left_only
51004020314,1.0,0.0,0.0,,,,,,,,,left_only
51004020324,4.0,5.0,0.0,,,,,,,,,left_only
51004020334,3.0,7.0,0.0,,,,,,,,,left_only
51004020344,1.0,0.0,0.0,,,,,,,,,left_only
51004020354,0.0,0.0,0.0,,,,,,,,,left_only
51004020364,0.0,0.0,0.0,,,,,,,,,left_only
51004020374,1.0,0.0,0.0,,,,,,,,,left_only
51004020384,1.0,2.0,0.0,,,,,,,,,left_only
51004020394,0.0,0.0,0.0,,,,,,,,,left_only
51004020404,0.0,0.0,0.0,,,,,,,,,left_only
51004020464,1.0,0.0,0.0,,,,,,,,,left_only
51004020474,2.0,3.0,0.0,,,,,,,,,left_only
51004020484,2.0,0.0,0.0,,,,,,,,,left_only
51004020494,3.0,2.0,0.0,,,,,,,,,left_only
51004020504,1.0,3.0,0.0,,,,,,,,,left_only
51004020514,1.0,1.0,0.0,,,,,,,,,left_only
51004020524,2.0,4.0,0.0,,,,,,,,,left_only
51004020534,1.0,0.0,0.0,,,,,,,,,left_only
51004020544,2.0,5.0,0.0,,,,,,,,,left_only
51004020554,0.0,0.0,0.0,,,,,,,,,left_only
51004020574,3.0,8.0,0.0,,,,,,,,,left_only
51004020584,1.0,0.0,0.0,,,,,,,,,left_only
51004020594,3.0,5.0,0.0,,,,,,,,,left_only
51004020624,1.0,0.0,0.0,,,,,,,,,left_only
51004020634,0.0,0.0,0.0,,,,,,,,,left_only
51004020654,0.0,0.0,1.0,,,,,,,,,left_only
51004020664,1.0,0.0,0.0,,,,,,,,,left_only
51004020674,1.0,0.0,0.0,,,,,,,,,left_only
51004020684,0.0,2.0,0.0,,,,,,,,,left_only
51004020694,1.0,1.0,0.0,,,,,,,,,left_only
51004210014,0.0,0.0,1.0,,,,,,,,,left_only
51004210024,0.0,0.0,0.0,,,,,,,,,left_only
51004210034,0.0,0.0,1.0,,,,,,,,,left_only
51004210054,1.0,0.0,0.0,,,,,,,,,left_only
51004210074,0.0,0.0,0.0,,,,,,,,,left_only
51004210094,2.0,1.0,0.0,,,,,,,,,left_only
51004210114,0.0,0.0,0.0,,,,,,,,,left_only
51004210124,0.0,0.0,0.0,,,,,,,,,left_only
51004210134,0.0,0.0,0.0,,,,,,,,,left_only
51004210154,0.0,0.0,2.0,,,,,,,,,left_only
51004210164,0.0,0.0,0.0,,,,,,,,,left_only
51004210174,0.0,0.0,0.0,,,,,,,,,left_only
51004210184,0.0,0.0,0.0,,,,,,,,,left_only
51004210194,1.0,0.0,0.0,,,,,,,,,left_only
51004210204,0.0,0.0,0.0,,,,,,,,,left_only
51004210214,0.0,0.0,0.0,,,,,,,,,left_only
51004210244,0.0,0.0,0.0,,,,,,,,,left_only
51004210254,1.0,0.0,0.0,,,,,,,,,left_only
51004210264,1.0,1.0,0.0,,,,,,,,,left_only
51004210274,0.0,0.0,0.0,,,,,,,,,left_only
51004210294,0.0,0.0,0.0,,,,,,,,,left_only
51004210324,1.0,0.0,0.0,,,,,,,,,left_only
51004210334,0.0,0.0,0.0,,,,,,,,,left_only
51004210344,0.0,0.0,0.0,,,,,,,,,left_only
51004210384,1.0,0.0,0.0,,,,,,,,,left_only
51004210394,0.0,0.0,0.0,,,,,,,,,left_only
51004210404,0.0,0.0,0.0,,,,,,,,,left_only
51004210414,1.0,0.0,0.0,,,,,,,,,left_only
51004210434,0.0,1.0,0.0,,,,,,,,,left_only
51004210454,0.0,0.0,0.0,,,,,,,,,left_only
51004210474,0.0,0.0,0.0,,,,,,,,,left_only
51004210484,1.0,0.0,0.0,,,,,,,,,left_only
51004210494,0.0,0.0,0.0,,,,,,,,,left_only
51004210504,0.0,1.0,0.0,,,,,,,,,left_only
51004210514,1.0,0.0,0.0,,,,,,,,,left_only
51004210524,2.0,2.0,2.0,,,,,,,,,left_only
51004210534,0.0,0.0,0.0,,,,,,,,,left_only
51004210544,3.0,1.0,3.0,,,,,,,,,left_only
51004210564,0.0,0.0,0.0,,,,,,,,,left_only
51004210574,0.0,0.0,0.0,,,,,,,,,left_only
51004210584,0.0,0.0,0.0,,,,,,,,,left_only
51004210594,2.0,0.0,0.0,,,,,,,,,left_only
51004210604,0.0,0.0,0.0,,,,,,,,,left_only
51004210614,0.0,0.0,0.0,,,,,,,,,left_only
51004210624,0.0,0.0,0.0,,,,,,,,,left_only
51004210634,1.0,0.0,0.0,,,,,,,,,left_only
51004210644,0.0,0.0,0.0,,,,,,,,,left_only
51004210654,2.0,2.0,0.0,,,,,,,,,left_only
51004210674,0.0,0.0,0.0,,,,,,,,,left_only
51004210684,0.0,0.0,0.0,,,,,,,,,left_only
51004210694,0.0,0.0,0.0,,,,,,,,,left_only
51004210704,0.0,0.0,0.0,,,,,,,,,left_only
51004210714,1.0,0.0,0.0,,,,,,,,,left_only
51004210724,1.0,0.0,0.0,,,,,,,,,left_only
51004210734,0.0,2.0,0.0,,,,,,,,,left_only
51004210744,0.0,0.0,0.0,,,,,,,,,left_only
51004210764,1.0,0.0,0.0,,,,,,,,,left_only
51004210784,1.0,1.0,1.0,,,,,,,,,left_only
51004210794,0.0,0.0,0.0,,,,,,,,,left_only
51004210804,3.0,1.0,0.0,,,,,,,,,left_only
51004210814,0.0,0.0,0.0,,,,,,,,,left_only
51004220024,0.0,4.0,0.0,,,,,,,,,left_only
51004220034,4.0,5.0,2.0,,,,,,,,,left_only
51004220044,2.0,0.0,0.0,,,,,,,,,left_only
51004220054,3.0,1.0,0.0,,,,,,,,,left_only
51004220064,2.0,1.0,0.0,,,,,,,,,left_only
51004220074,1.0,2.0,0.0,,,,,,,,,left_only
51004220084,0.0,0.0,0.0,,,,,,,,,left_only
51004220094,1.0,2.0,0.0,,,,,,,,,left_only
51004220114,1.0,1.0,0.0,,,,,,,,,left_only
51004220124,2.0,0.0,0.0,,,,,,,,,left_only
51004220134,1.0,0.0,0.0,,,,,,,,,left_only
51004220144,2.0,1.0,3.0,,,,,,,,,left_only
51004220164,3.0,3.0,2.0,,,,,,,,,left_only
51004220174,0.0,0.0,0.0,,,,,,,,,left_only
51004220184,1.0,0.0,0.0,,,,,,,,,left_only
51004220194,0.0,0.0,0.0,,,,,,,,,left_only
51004220224,3.0,3.0,0.0,,,,,,,,,left_only
